case_id,variant_id,stl,stl_bytes,slice_seconds,return_code,toolpath_success,gcode_generated,warning_count,warnings,stderr_tail,gcode_bytes,layer_count,empty_layer_count,estimated_print_time_text,estimated_print_time_min,filament_used_g,filament_used_mm,profile_name
760,s0_original,meshes/s0_original/case_outputs/760__s0_original/segmentation_repaired.stl,3482884,12.5,0,True,True,0,,,11118280,495,0,6h 3m 17s,363.28333333333336,55.75,18693.04,P2_supports_brim
761,s0_original,meshes/s0_original/case_outputs/761__s0_original/segmentation_repaired.stl,3747484,13.09,0,True,True,0,,,11548215,473,0,6h 15m 33s,375.55,61.94,20768.69,P2_supports_brim
762,s0_original,meshes/s0_original/case_outputs/762__s0_original/segmentation_repaired.stl,3844584,13.05,0,True,True,0,,,12232816,537,0,7h 2m 33s,422.55,67.86,22751.67,P2_supports_brim
763,s0_original,meshes/s0_original/case_outputs/763__s0_original/segmentation_repaired.stl,3858484,12.63,0,True,True,0,,,12397936,532,0,6h 50m 47s,410.78333333333336,66.56,22316.49,P2_supports_brim
764,s0_original,meshes/s0_original/case_outputs/764__s0_original/segmentation_repaired.stl,4801084,16.09,0,True,True,0,,,14344329,439,0,7h 50m 48s,470.8,75.57,25337.25,P2_supports_brim
765,s0_original,meshes/s0_original/case_outputs/765__s0_original/segmentation_repaired.stl,2903484,10.6,0,True,True,0,,,9288494,495,0,5h 25m 33s,325.55,54.45,18256.03,P2_supports_brim
766,s0_original,meshes/s0_original/case_outputs/766__s0_original/segmentation_repaired.stl,5367684,18.05,0,True,True,0,,,16384742,579,0,9h 25m 27s,565.45,96.05,32204.72,P2_supports_brim
767,s0_original,meshes/s0_original/case_outputs/767__s0_original/segmentation_repaired.stl,2411784,9.58,0,True,True,0,,,7816922,573,0,4h 36m 3s,276.05,47.68,15987.25,P2_supports_brim
768,s0_original,meshes/s0_original/case_outputs/768__s0_original/segmentation_repaired.stl,2841884,9.84,0,True,True,0,,,9382314,558,0,5h 39m 22s,339.3666666666667,62.05,20805.66,P2_supports_brim
769,s0_original,meshes/s0_original/case_outputs/769__s0_original/segmentation_repaired.stl,3679184,14.17,0,True,True,0,,,11379347,439,0,6h 11m 55s,371.9166666666667,58.32,19553.52,P2_supports_brim
770,s0_original,meshes/s0_original/case_outputs/770__s0_original/segmentation_repaired.stl,5031484,17.91,0,True,True,0,,,15503067,471,0,8h 24m 32s,504.53333333333336,80.75,27072.94,P2_supports_brim
771,s0_original,meshes/s0_original/case_outputs/771__s0_original/segmentation_repaired.stl,2999684,10.94,0,True,True,0,,,9794808,489,0,5h 47m 32s,347.53333333333336,61.24,20531.68,P2_supports_brim
772,s0_original,meshes/s0_original/case_outputs/772__s0_original/segmentation_repaired.stl,3243784,11.95,0,True,True,0,,,10298061,481,0,5h 42m 29s,342.48333333333335,57.47,19269.01,P2_supports_brim
773,s0_original,meshes/s0_original/case_outputs/773__s0_original/segmentation_repaired.stl,2774484,9.4,0,True,True,0,,,8397154,681,0,4h 52m 18s,292.3,48.12,16133.45,P2_supports_brim
774,s0_original,meshes/s0_original/case_outputs/774__s0_original/segmentation_repaired.stl,2816284,10.25,0,True,True,0,,,8949054,587,0,5h 11m 40s,311.6666666666667,51.15,17149.14,P2_supports_brim
775,s0_original,meshes/s0_original/case_outputs/775__s0_original/segmentation_repaired.stl,2427484,8.44,0,True,True,0,,,7615032,541,0,4h 23m 20s,263.3333333333333,46.83,15702.26,P2_supports_brim
776,s0_original,meshes/s0_original/case_outputs/776__s0_original/segmentation_repaired.stl,3435684,13.18,0,True,True,0,,,11779072,457,0,6h 42m 48s,402.8,64.71,21696.45,P2_supports_brim
777,s0_original,meshes/s0_original/case_outputs/777__s0_original/segmentation_repaired.stl,2813984,10.39,0,True,True,0,,,8866768,519,0,5h 1m 58s,301.96666666666664,49.39,16560.69,P2_supports_brim
778,s0_original,meshes/s0_original/case_outputs/778__s0_original/segmentation_repaired.stl,2821484,10.26,0,True,True,0,,,8918715,546,0,4h 52m 29s,292.48333333333335,46.44,15571.55,P2_supports_brim
779,s0_original,meshes/s0_original/case_outputs/779__s0_original/segmentation_repaired.stl,3554984,13.63,0,True,True,0,,,11749677,567,0,6h 39m 35s,399.5833333333333,65.44,21941.18,P2_supports_brim
780,s0_original,meshes/s0_original/case_outputs/780__s0_original/segmentation_repaired.stl,3988584,13.0,0,True,True,0,,,12670875,446,0,7h 10m 54s,430.9,69.82,23409.42,P2_supports_brim
781,s0_original,meshes/s0_original/case_outputs/781__s0_original/segmentation_repaired.stl,2719084,9.17,0,True,True,0,,,7757562,465,0,4h 14m 59s,254.98333333333332,43.38,14543.8,P2_supports_brim
782,s0_original,meshes/s0_original/case_outputs/782__s0_original/segmentation_repaired.stl,3873684,13.67,0,True,True,0,,,12336488,489,0,6h 55m 52s,415.8666666666667,66.04,22142.85,P2_supports_brim
783,s0_original,meshes/s0_original/case_outputs/783__s0_original/segmentation_repaired.stl,2587184,10.36,0,True,True,0,,,8148846,455,0,4h 26m 55s,266.9166666666667,45.6,15287.94,P2_supports_brim
784,s0_original,meshes/s0_original/case_outputs/784__s0_original/segmentation_repaired.stl,2645284,10.31,0,True,True,0,,,8965712,460,0,5h 0m 8s,300.1333333333333,47.16,15812.24,P2_supports_brim
785,s0_original,meshes/s0_original/case_outputs/785__s0_original/segmentation_repaired.stl,1904884,6.71,0,True,True,0,,,5426610,437,0,2h 59m 38s,179.63333333333333,31.67,10617.36,P2_supports_brim
786,s0_original,meshes/s0_original/case_outputs/786__s0_original/segmentation_repaired.stl,2806884,9.61,0,True,True,0,,,8154196,449,0,4h 23m 9s,263.15,43.59,14614.58,P2_supports_brim
787,s0_original,meshes/s0_original/case_outputs/787__s0_original/segmentation_repaired.stl,2584284,8.62,0,True,True,0,,,6847480,462,0,3h 57m 26s,237.43333333333334,39.57,13268.65,P2_supports_brim
788,s0_original,meshes/s0_original/case_outputs/788__s0_original/segmentation_repaired.stl,3893084,13.59,0,True,True,0,,,12416980,652,0,6h 58m 2s,418.03333333333336,65.25,21877.24,P2_supports_brim
789,s0_original,meshes/s0_original/case_outputs/789__s0_original/segmentation_repaired.stl,3206084,12.19,0,True,True,0,,,10348440,587,0,6h 11m 24s,371.4,65.03,21802.18,P2_supports_brim
790,s0_original,meshes/s0_original/case_outputs/790__s0_original/segmentation_repaired.stl,3120084,11.02,0,True,True,0,,,9518943,710,0,5h 9m 8s,309.1333333333333,48.24,16172.82,P2_supports_brim
791,s0_original,meshes/s0_original/case_outputs/791__s0_original/segmentation_repaired.stl,4215284,14.79,0,True,True,0,,,13526906,457,0,7h 16m 12s,436.2,70.37,23593.1,P2_supports_brim
792,s0_original,meshes/s0_original/case_outputs/792__s0_original/segmentation_repaired.stl,2444384,8.66,0,True,True,0,,,8216654,470,0,4h 51m 11s,291.18333333333334,49.36,16548.27,P2_supports_brim
793,s0_original,meshes/s0_original/case_outputs/793__s0_original/segmentation_repaired.stl,2126084,7.51,0,True,True,0,,,6748783,517,0,3h 54m 34s,234.56666666666666,42.54,14264.23,P2_supports_brim
794,s0_original,meshes/s0_original/case_outputs/794__s0_original/segmentation_repaired.stl,4391884,14.79,0,True,True,0,,,13562868,544,0,7h 33m 52s,453.8666666666667,76.36,25603.3,P2_supports_brim
795,s0_original,meshes/s0_original/case_outputs/795__s0_original/segmentation_repaired.stl,2573084,8.94,0,True,True,0,,,8226832,570,0,4h 50m 16s,290.26666666666665,54.1,18139.47,P2_supports_brim
796,s0_original,meshes/s0_original/case_outputs/796__s0_original/segmentation_repaired.stl,3021084,10.62,0,True,True,0,,,10274812,517,0,6h 5m 55s,365.9166666666667,59.07,19806.57,P2_supports_brim
797,s0_original,meshes/s0_original/case_outputs/797__s0_original/segmentation_repaired.stl,3153584,11.33,0,True,True,0,,,9992593,456,0,5h 33m 22s,333.3666666666667,52.16,17487.46,P2_supports_brim
798,s0_original,meshes/s0_original/case_outputs/798__s0_original/segmentation_repaired.stl,4276184,15.86,0,True,True,0,,,15024134,663,0,9h 17m 6s,557.1,92.76,31102.51,P2_supports_brim
799,s0_original,meshes/s0_original/case_outputs/799__s0_original/segmentation_repaired.stl,3670984,12.94,0,True,True,0,,,11609753,513,0,6h 32m 17s,392.28333333333336,61.27,20541.96,P2_supports_brim
800,s0_original,meshes/s0_original/case_outputs/800__s0_original/segmentation_repaired.stl,4122884,15.8,0,True,True,0,,,13535456,526,0,7h 45m 18s,465.3,74.49,24975.09,P2_supports_brim
801,s0_original,meshes/s0_original/case_outputs/801__s0_original/segmentation_repaired.stl,3954684,14.07,0,True,True,0,,,12598743,402,0,6h 46m 15s,406.25,63.98,21451.14,P2_supports_brim
802,s0_original,meshes/s0_original/case_outputs/802__s0_original/segmentation_repaired.stl,2666684,9.78,0,True,True,0,,,8923093,516,0,5h 0m 54s,300.9,51.48,17260.27,P2_supports_brim
803,s0_original,meshes/s0_original/case_outputs/803__s0_original/segmentation_repaired.stl,3384784,13.78,0,True,True,2,Repaired; WARNING,,12395368,584,0,7h 34m 0s,454.0,66.19,22192.2,P2_supports_brim
804,s0_original,meshes/s0_original/case_outputs/804__s0_original/segmentation_repaired.stl,2520584,9.05,0,True,True,0,,,7467766,507,0,4h 14m 37s,254.61666666666667,41.84,14029.55,P2_supports_brim
805,s0_original,meshes/s0_original/case_outputs/805__s0_original/segmentation_repaired.stl,3509084,12.34,0,True,True,0,,,11350086,478,0,6h 17m 13s,377.21666666666664,60.4,20251.91,P2_supports_brim
806,s0_original,meshes/s0_original/case_outputs/806__s0_original/segmentation_repaired.stl,3330084,13.72,0,True,True,0,,,10927924,482,0,6h 13m 29s,373.48333333333335,58.56,19633.63,P2_supports_brim
807,s0_original,meshes/s0_original/case_outputs/807__s0_original/segmentation_repaired.stl,3512784,11.64,0,True,True,0,,,11094857,531,0,6h 20m 59s,380.98333333333335,62.68,21014.45,P2_supports_brim
808,s0_original,meshes/s0_original/case_outputs/808__s0_original/segmentation_repaired.stl,3283084,13.09,0,True,True,0,,,11005308,583,0,6h 54m 30s,414.5,63.46,21275.65,P2_supports_brim
809,s0_original,meshes/s0_original/case_outputs/809__s0_original/segmentation_repaired.stl,841084,3.55,0,True,True,0,,,2334439,375,0,1h 22m 33s,82.55,14.93,5004.42,P2_supports_brim
810,s0_original,meshes/s0_original/case_outputs/810__s0_original/segmentation_repaired.stl,3105884,12.79,0,True,True,0,,,11763012,629,0,7h 19m 9s,439.15,79.44,26634.04,P2_supports_brim
811,s0_original,meshes/s0_original/case_outputs/811__s0_original/segmentation_repaired.stl,2817884,9.83,0,True,True,0,,,8012581,427,0,4h 23m 24s,263.4,41.22,13819.06,P2_supports_brim
812,s0_original,meshes/s0_original/case_outputs/812__s0_original/segmentation_repaired.stl,4058084,13.76,0,True,True,0,,,11764747,431,0,6h 51m 51s,411.85,65.43,21937.16,P2_supports_brim
813,s0_original,meshes/s0_original/case_outputs/813__s0_original/segmentation_repaired.stl,2380884,9.1,0,True,True,0,,,7280541,504,0,4h 7m 11s,247.18333333333334,39.73,13320.87,P2_supports_brim
814,s0_original,meshes/s0_original/case_outputs/814__s0_original/segmentation_repaired.stl,3914584,15.61,0,True,True,0,,,12691661,494,0,7h 20m 36s,440.6,73.09,24506.16,P2_supports_brim
815,s0_original,meshes/s0_original/case_outputs/815__s0_original/segmentation_repaired.stl,4015184,14.0,0,True,True,0,,,12336175,555,0,6h 54m 54s,414.9,65.0,21794.53,P2_supports_brim
816,s0_original,meshes/s0_original/case_outputs/816__s0_original/segmentation_repaired.stl,2277184,8.76,0,True,True,0,,,6708476,616,0,3h 56m 1s,236.01666666666668,38.75,12991.97,P2_supports_brim
817,s0_original,meshes/s0_original/case_outputs/817__s0_original/segmentation_repaired.stl,3316084,12.06,0,True,True,0,,,9289691,447,0,5h 5m 46s,305.76666666666665,46.23,15500.92,P2_supports_brim
818,s0_original,meshes/s0_original/case_outputs/818__s0_original/segmentation_repaired.stl,2815684,9.31,0,True,True,0,,,9122450,528,0,5h 12m 53s,312.8833333333333,50.9,17064.44,P2_supports_brim
819,s0_original,meshes/s0_original/case_outputs/819__s0_original/segmentation_repaired.stl,3630884,12.56,0,True,True,0,,,10667796,511,0,5h 51m 51s,351.85,59.5,19949.8,P2_supports_brim
820,s0_original,meshes/s0_original/case_outputs/820__s0_original/segmentation_repaired.stl,2916084,10.19,0,True,True,0,,,9123996,517,0,5h 8m 11s,308.18333333333334,54.48,18267.63,P2_supports_brim
821,s0_original,meshes/s0_original/case_outputs/821__s0_original/segmentation_repaired.stl,2295884,8.53,0,True,True,0,,,7534699,785,0,4h 31m 33s,271.55,47.46,15913.72,P2_supports_brim
822,s0_original,meshes/s0_original/case_outputs/822__s0_original/segmentation_repaired.stl,4077184,15.27,0,True,True,2,Repaired; WARNING,,13315276,563,0,7h 47m 26s,467.43333333333334,72.78,24401.74,P2_supports_brim
823,s0_original,meshes/s0_original/case_outputs/823__s0_original/segmentation_repaired.stl,2985884,10.09,0,True,True,0,,,9103739,442,0,5h 11m 29s,311.48333333333335,51.4,17233.32,P2_supports_brim
824,s0_original,meshes/s0_original/case_outputs/824__s0_original/segmentation_repaired.stl,2456884,8.79,0,True,True,0,,,7586888,599,0,4h 21m 24s,261.4,45.31,15192.63,P2_supports_brim
825,s0_original,meshes/s0_original/case_outputs/825__s0_original/segmentation_repaired.stl,2718584,9.5,0,True,True,0,,,8305726,440,0,4h 36m 28s,276.46666666666664,44.05,14768.77,P2_supports_brim
826,s0_original,meshes/s0_original/case_outputs/826__s0_original/segmentation_repaired.stl,4683284,17.69,0,True,True,0,,,14845515,422,0,7h 57m 52s,477.8666666666667,74.53,24988.95,P2_supports_brim
827,s0_original,meshes/s0_original/case_outputs/827__s0_original/segmentation_repaired.stl,3456084,13.94,0,True,True,0,,,12475799,559,0,7h 44m 37s,464.6166666666667,76.88,25778.2,P2_supports_brim
828,s0_original,meshes/s0_original/case_outputs/828__s0_original/segmentation_repaired.stl,4072884,15.16,0,True,True,0,,,12358450,469,0,6h 43m 3s,403.05,64.12,21498.61,P2_supports_brim
829,s0_original,meshes/s0_original/case_outputs/829__s0_original/segmentation_repaired.stl,3964584,14.01,0,True,True,0,,,12429138,460,0,7h 15m 49s,435.81666666666666,70.76,23723.69,P2_supports_brim
830,s0_original,meshes/s0_original/case_outputs/830__s0_original/segmentation_repaired.stl,2848584,9.99,0,True,True,0,,,9344084,484,0,5h 19m 28s,319.46666666666664,53.43,17913.52,P2_supports_brim
831,s0_original,meshes/s0_original/case_outputs/831__s0_original/segmentation_repaired.stl,3643984,12.0,0,True,True,0,,,10855591,619,0,6h 28m 42s,388.7,68.99,23131.88,P2_supports_brim
832,s0_original,meshes/s0_original/case_outputs/832__s0_original/segmentation_repaired.stl,3802684,12.69,0,True,True,0,,,11410502,476,0,6h 14m 45s,374.75,61.86,20739.96,P2_supports_brim
833,s0_original,meshes/s0_original/case_outputs/833__s0_original/segmentation_repaired.stl,3094684,10.14,0,True,True,0,,,9039412,454,0,4h 58m 20s,298.3333333333333,48.59,16292.09,P2_supports_brim
834,s0_original,meshes/s0_original/case_outputs/834__s0_original/segmentation_repaired.stl,3749384,12.47,0,True,True,0,,,11975993,510,0,6h 40m 30s,400.5,65.01,21797.6,P2_supports_brim
835,s0_original,meshes/s0_original/case_outputs/835__s0_original/segmentation_repaired.stl,2644584,9.18,0,True,True,0,,,8122422,494,0,4h 31m 16s,271.26666666666665,44.69,14982.43,P2_supports_brim
836,s0_original,meshes/s0_original/case_outputs/836__s0_original/segmentation_repaired.stl,2435284,8.53,0,True,True,0,,,8119484,510,0,4h 41m 8s,281.1333333333333,47.32,15865.12,P2_supports_brim
837,s0_original,meshes/s0_original/case_outputs/837__s0_original/segmentation_repaired.stl,3523284,11.86,0,True,True,0,,,11131176,467,0,5h 58m 3s,358.05,57.54,19291.19,P2_supports_brim
838,s0_original,meshes/s0_original/case_outputs/838__s0_original/segmentation_repaired.stl,3064184,11.17,0,True,True,0,,,9678066,534,0,5h 13m 6s,313.1,49.16,16481.18,P2_supports_brim
839,s0_original,meshes/s0_original/case_outputs/839__s0_original/segmentation_repaired.stl,2852884,9.95,0,True,True,0,,,8969224,583,0,5h 21m 31s,321.51666666666665,55.5,18609.64,P2_supports_brim
840,s0_original,meshes/s0_original/case_outputs/840__s0_original/segmentation_repaired.stl,3292484,10.77,0,True,True,0,,,10256122,478,0,5h 46m 9s,346.15,55.92,18749.91,P2_supports_brim
841,s0_original,meshes/s0_original/case_outputs/841__s0_original/segmentation_repaired.stl,2352684,8.27,0,True,True,0,,,6844174,507,0,3h 46m 39s,226.65,37.11,12442.87,P2_supports_brim
842,s0_original,meshes/s0_original/case_outputs/842__s0_original/segmentation_repaired.stl,3241284,11.21,0,True,True,0,,,10324102,536,0,5h 45m 12s,345.2,55.67,18665.76,P2_supports_brim
843,s0_original,meshes/s0_original/case_outputs/843__s0_original/segmentation_repaired.stl,2556284,8.72,0,True,True,0,,,7946086,423,0,4h 21m 22s,261.3666666666667,41.51,13918.35,P2_supports_brim
844,s0_original,meshes/s0_original/case_outputs/844__s0_original/segmentation_repaired.stl,2970284,10.87,0,True,True,0,,,9707300,481,0,5h 59m 54s,359.9,59.11,19817.22,P2_supports_brim
845,s0_original,meshes/s0_original/case_outputs/845__s0_original/segmentation_repaired.stl,3495284,11.88,0,True,True,0,,,11426881,748,0,6h 46m 32s,406.53333333333336,64.19,21521.26,P2_supports_brim
846,s0_original,meshes/s0_original/case_outputs/846__s0_original/segmentation_repaired.stl,2889984,9.73,0,True,True,0,,,8478929,547,0,4h 45m 51s,285.85,46.61,15627.69,P2_supports_brim
847,s0_original,meshes/s0_original/case_outputs/847__s0_original/segmentation_repaired.stl,2867284,9.86,0,True,True,0,,,9576188,605,0,5h 40m 54s,340.9,57.8,19379.14,P2_supports_brim
848,s0_original,meshes/s0_original/case_outputs/848__s0_original/segmentation_repaired.stl,1793484,6.4,0,True,True,0,,,5635078,440,0,3h 9m 22s,189.36666666666667,30.53,10235.91,P2_supports_brim
849,s0_original,meshes/s0_original/case_outputs/849__s0_original/segmentation_repaired.stl,4118284,14.1,0,True,True,0,,,12938102,477,0,7h 9m 49s,429.81666666666666,66.81,22400.98,P2_supports_brim
850,s0_original,meshes/s0_original/case_outputs/850__s0_original/segmentation_repaired.stl,2223284,8.38,0,True,True,0,,,7352590,510,0,4h 24m 19s,264.31666666666666,41.55,13931.05,P2_supports_brim
851,s0_original,meshes/s0_original/case_outputs/851__s0_original/segmentation_repaired.stl,2939784,9.83,0,True,True,0,,,8635866,453,0,4h 40m 13s,280.21666666666664,44.44,14900.37,P2_supports_brim
852,s0_original,meshes/s0_original/case_outputs/852__s0_original/segmentation_repaired.stl,4031084,13.24,0,True,True,0,,,12415970,450,0,7h 18m 25s,438.4166666666667,71.89,24102.06,P2_supports_brim
853,s0_original,meshes/s0_original/case_outputs/853__s0_original/segmentation_repaired.stl,2413184,8.37,0,True,True,0,,,7588524,507,0,4h 14m 2s,254.03333333333333,40.1,13445.89,P2_supports_brim
854,s0_original,meshes/s0_original/case_outputs/854__s0_original/segmentation_repaired.stl,2728484,9.38,0,True,True,0,,,8717616,497,0,4h 53m 26s,293.43333333333334,49.53,16606.73,P2_supports_brim
855,s0_original,meshes/s0_original/case_outputs/855__s0_original/segmentation_repaired.stl,4014584,16.44,0,True,True,0,,,16074010,741,0,10h 11m 56s,611.9333333333333,104.7,35104.4,P2_supports_brim
856,s0_original,meshes/s0_original/case_outputs/856__s0_original/segmentation_repaired.stl,3476684,11.74,0,True,True,0,,,11534994,477,0,6h 43m 19s,403.31666666666666,64.68,21684.72,P2_supports_brim
857,s0_original,meshes/s0_original/case_outputs/857__s0_original/segmentation_repaired.stl,4948584,17.66,0,True,True,0,,,16559987,465,0,9h 23m 57s,563.95,91.34,30623.45,P2_supports_brim
858,s0_original,meshes/s0_original/case_outputs/858__s0_original/segmentation_repaired.stl,2763584,9.48,0,True,True,0,,,9134837,503,0,5h 12m 2s,312.03333333333336,54.66,18326.13,P2_supports_brim
859,s0_original,meshes/s0_original/case_outputs/859__s0_original/segmentation_repaired.stl,4123184,14.56,0,True,True,0,,,14113578,566,0,8h 26m 2s,506.03333333333336,84.58,28358.55,P2_supports_brim
860,s0_original,meshes/s0_original/case_outputs/860__s0_original/segmentation_repaired.stl,3103384,10.75,0,True,True,0,,,9949011,493,0,5h 44m 20s,344.3333333333333,56.54,18955.33,P2_supports_brim
861,s0_original,meshes/s0_original/case_outputs/861__s0_original/segmentation_repaired.stl,1616284,6.42,0,True,True,0,,,5283476,574,0,3h 20m 13s,200.21666666666667,36.62,12278.89,P2_supports_brim
862,s0_original,meshes/s0_original/case_outputs/862__s0_original/segmentation_repaired.stl,3761484,12.92,0,True,True,0,,,12982439,661,0,7h 52m 16s,472.26666666666665,84.11,28200.06,P2_supports_brim
863,s0_original,meshes/s0_original/case_outputs/863__s0_original/segmentation_repaired.stl,3047984,11.33,0,True,True,0,,,11557547,606,0,7h 15m 59s,435.98333333333335,82.94,27808.12,P2_supports_brim
864,s0_original,meshes/s0_original/case_outputs/864__s0_original/segmentation_repaired.stl,3891384,13.63,0,True,True,0,,,13763675,525,0,8h 3m 26s,483.43333333333334,80.14,26868.62,P2_supports_brim
865,s0_original,meshes/s0_original/case_outputs/865__s0_original/segmentation_repaired.stl,2528284,8.91,0,True,True,0,,,8083558,588,0,4h 56m 10s,296.1666666666667,54.14,18152.97,P2_supports_brim
866,s0_original,meshes/s0_original/case_outputs/866__s0_original/segmentation_repaired.stl,3648484,12.59,0,True,True,0,,,11283948,482,0,6h 6m 43s,366.71666666666664,57.83,19390.09,P2_supports_brim
867,s0_original,meshes/s0_original/case_outputs/867__s0_original/segmentation_repaired.stl,4651384,16.8,0,True,True,0,,,15222090,592,0,8h 48m 5s,528.0833333333334,85.14,28544.76,P2_supports_brim
868,s0_original,meshes/s0_original/case_outputs/868__s0_original/segmentation_repaired.stl,1718384,7.44,0,True,True,0,,,5543157,392,0,3h 23m 56s,203.93333333333334,31.0,10394.98,P2_supports_brim
869,s0_original,meshes/s0_original/case_outputs/869__s0_original/segmentation_repaired.stl,3403884,11.96,0,True,True,0,,,10730599,502,0,6h 10m 13s,370.21666666666664,62.0,20785.94,P2_supports_brim
870,s0_original,meshes/s0_original/case_outputs/870__s0_original/segmentation_repaired.stl,2687384,10.52,0,True,True,0,,,8772177,481,0,5h 2m 55s,302.9166666666667,48.79,16359.07,P2_supports_brim
871,s0_original,meshes/s0_original/case_outputs/871__s0_original/segmentation_repaired.stl,3028384,10.95,0,True,True,0,,,9371674,567,0,5h 18m 52s,318.8666666666667,50.0,16762.99,P2_supports_brim
872,s0_original,meshes/s0_original/case_outputs/872__s0_original/segmentation_repaired.stl,2708784,9.51,0,True,True,0,,,8594758,503,0,4h 53m 24s,293.4,45.95,15405.95,P2_supports_brim
873,s0_original,meshes/s0_original/case_outputs/873__s0_original/segmentation_repaired.stl,3405884,11.37,0,True,True,0,,,10484513,524,0,6h 21m 8s,381.1333333333333,62.87,21078.62,P2_supports_brim
874,s0_original,meshes/s0_original/case_outputs/874__s0_original/segmentation_repaired.stl,2748784,9.66,0,True,True,0,,,8301541,485,0,4h 45m 9s,285.15,49.59,16626.57,P2_supports_brim
875,s0_original,meshes/s0_original/case_outputs/875__s0_original/segmentation_repaired.stl,3788484,13.17,0,True,True,0,,,12182663,451,0,6h 38m 31s,398.51666666666665,62.67,21012.24,P2_supports_brim
876,s0_original,meshes/s0_original/case_outputs/876__s0_original/segmentation_repaired.stl,2720984,9.54,0,True,True,0,,,8769588,517,0,5h 16m 51s,316.85,54.31,18210.68,P2_supports_brim
877,s0_original,meshes/s0_original/case_outputs/877__s0_original/segmentation_repaired.stl,3154184,11.32,0,True,True,0,,,10755187,526,0,6h 11m 41s,371.68333333333334,58.28,19541.18,P2_supports_brim
878,s0_original,meshes/s0_original/case_outputs/878__s0_original/segmentation_repaired.stl,2864684,10.06,0,True,True,0,,,8427969,507,0,4h 30m 38s,270.6333333333333,44.07,14775.73,P2_supports_brim
879,s0_original,meshes/s0_original/case_outputs/879__s0_original/segmentation_repaired.stl,3219884,11.66,0,True,True,0,,,10643960,629,0,6h 6m 41s,366.68333333333334,66.79,22392.89,P2_supports_brim
880,s0_original,meshes/s0_original/case_outputs/880__s0_original/segmentation_repaired.stl,2265284,8.0,0,True,True,0,,,7105111,503,0,4h 5m 49s,245.81666666666666,44.18,14811.33,P2_supports_brim
881,s0_original,meshes/s0_original/case_outputs/881__s0_original/segmentation_repaired.stl,3032784,10.16,0,True,True,0,,,10065439,491,0,6h 0m 6s,360.1,59.56,19969.25,P2_supports_brim
882,s0_original,meshes/s0_original/case_outputs/882__s0_original/segmentation_repaired.stl,3970884,13.7,0,True,True,0,,,11988446,469,0,6h 54m 45s,414.75,65.51,21964.83,P2_supports_brim
883,s0_original,meshes/s0_original/case_outputs/883__s0_original/segmentation_repaired.stl,3025084,11.15,0,True,True,0,,,9565820,510,0,5h 38m 14s,338.23333333333335,54.57,18296.78,P2_supports_brim
884,s0_original,meshes/s0_original/case_outputs/884__s0_original/segmentation_repaired.stl,1881684,6.9,0,True,True,0,,,6106258,482,0,3h 27m 42s,207.7,36.3,12170.02,P2_supports_brim
885,s0_original,meshes/s0_original/case_outputs/885__s0_original/segmentation_repaired.stl,2725584,9.49,0,True,True,0,,,9317103,485,0,5h 30m 39s,330.65,55.22,18513.69,P2_supports_brim
